2010-02-21;10:00:00;0;79;997.4;-10.6
2010-02-21;11:00:00;0;72;997.8;-9.9
2010-02-21;12:00:00;0;74;998.2;-10.1
2010-02-21;13:00:00;0;74;998.9;-10.8
2010-02-21;14:00:00;0;74;999.7;-10.6
2010-02-21;15:00:00;0;72;1000.1;-11
2010-02-21;16:00:00;0;73;1000.5;-11.8
2010-02-21;17:00:00;0;77;1000.8;-13
2010-02-21;18:00:00;0;79;1001.3;-13.5
2010-02-21;19:00:00;0;82;1001.8;-14.5
2010-02-21;20:00:00;0;83;1002.1;-15.3
2010-02-21;21:00:00;0;83;1002.1;-15.2
2010-02-21;22:00:00;0;82;1001.5;-15.3
2010-02-21;23:00:00;0;82;1001.9;-15.2
2010-02-22;00:00:00;0;79;1001.8;-14.6
2010-02-22;01:00:00;0;81;1001.4;-15
2010-02-22;02:00:00;0;81;1001.1;-15.1
2010-02-22;03:00:00;0;81;1000.3;-14.6
2010-02-22;04:00:00;0.1;83;1000;-14.7
2010-02-22;05:00:00;0;85;999.4;-14
2010-02-22;06:00:00;0;86;999.1;-13.5
2010-02-22;07:00:00;0;86;998.8;-13.7
2010-02-22;08:00:00;0;83;998.3;-13.6
2010-02-22;09:00:00;0;80;997.7;-11.8
2010-02-22;10:00:00;0;71;997.4;-8
2010-02-22;11:00:00;0;70;997;-8
2010-02-22;12:00:00;0;74;996.3;-6.6
2010-02-22;13:00:00;0;83;995.5;-5.5
2010-02-22;14:00:00;0;86;994.7;-5
2010-02-22;15:00:00;0;84;994.4;-4.6
2010-02-22;16:00:00;0.1;85;994.1;-4.8
2010-02-22;17:00:00;0;86;993.9;-5.1
2010-02-22;18:00:00;0;86;993.8;-5.7
2010-02-22;19:00:00;0;86;993.7;-5.6
2010-02-22;20:00:00;0;86;993.3;-5.8
2010-02-22;21:00:00;0;87;993;-5.7
